chain_id,day,user_id,length,score_mean,score_min
16958,1,3850222,2,0.9485,0.9485
16959,0,1492264,2,0.6734,0.6734
16959,1,2107981,2,0.6734,0.6734
16960,0,1230123,2,0.6823,0.6823
16960,1,1780747,2,0.6823,0.6823
16961,0,574765,2,0.8655,0.8655
16961,1,3898120,2,0.8655,0.8655
16962,0,312622,2,0.8237,0.8237
16962,1,1649234,2,0.8237,0.8237
16963,0,1623342,2,0.65,0.65
16963,1,4175786,2,0.65,0.65
16964,0,574771,2,0.9113,0.9113
16964,1,3586998,2,0.9113,0.9113
16965,0,1230133,2,0.65,0.65
16965,1,2217109,2,0.65,0.65
16966,0,967989,2,0.6736,0.6736
16966,1,4078916,2,0.6736,0.6736
16967,0,1099072,2,0.6611,0.6611
16967,1,2093735,2,0.6611,0.6611
16968,0,705873,2,0.916,0.916
16968,1,3466972,2,0.916,0.916
16969,0,705874,2,0.9654,0.9654
16969,1,4302112,2,0.9654,0.9654
16970,0,968018,2,0.6512,0.6512
16970,1,1659312,2,0.6512,0.6512
16971,0,968029,2,0.7777,0.7777
16971,1,1878480,2,0.7777,0.7777
16972,0,836963,2,0.8083,0.8083
16972,1,3811583,2,0.8083,0.8083
16973,0,836967,2,0.8083,0.8083
16973,1,1486405,2,0.8083,0.8083
16974,0,836969,2,0.7,0.7
16974,1,4172679,2,0.7,0.7
16975,0,2016622,2,0.6588,0.6588
16975,1,3603898,2,0.6588,0.6588
16976,0,968046,2,0.6884,0.6884
16976,1,1543959,2,0.6884,0.6884
16977,0,312688,2,0.871,0.871
16977,1,1379896,2,0.871,0.871
16978,0,705903,2,0.8042,0.8042
16978,1,3450861,2,0.8042,0.8042
16979,0,1361267,2,0.65,0.65
16979,1,4018354,2,0.65,0.65
16980,0,705908,2,0.9837,0.9837
16980,1,3988648,2,0.9837,0.9837
16981,0,1754486,2,0.65,0.65
16981,1,1616556,2,0.65,0.65
16982,0,443770,2,0.8372,0.8372
16982,1,4373391,2,0.8372,0.8372
16983,0,1492346,2,0.6746,0.6746
16983,1,4275415,2,0.6746,0.6746
16984,0,1492348,2,0.6667,0.6667
16984,1,2009712,2,0.6667,0.6667
16985,0,1230208,2,0.8465,0.8465
16985,1,3686163,2,0.8465,0.8465
16986,0,443781,2,0.7948,0.7948
16986,1,1410913,2,0.7948,0.7948
16987,0,836999,2,0.825,0.825
16987,1,1382658,2,0.825,0.825
16988,0,50571,2,0.9372,0.9372
16988,1,2026105,2,0.9372,0.9372
16989,0,837006,2,0.8651,0.8651
16989,1,4040300,2,0.8651,0.8651
16990,0,837007,2,0.9599,0.9599
16990,1,1404851,2,0.9599,0.9599
16991,0,1230230,2,0.6691,0.6691
16991,1,4514634,2,0.6691,0.6691
16992,0,837021,2,0.8,0.8
16992,1,2018402,2,0.8,0.8
16993,0,705951,2,0.841,0.841
16993,1,1625172,2,0.841,0.841
16994,0,705953,2,0.8908,0.8908
16994,1,3758859,2,0.8908,0.8908
16995,0,968099,2,0.7453,0.7453
16995,1,3650849,2,0.7453,0.7453
16996,0,837028,2,0.7366,0.7366
16996,1,3878054,2,0.7366,0.7366
16997,0,837029,2,0.7575,0.7575
16997,1,4189870,2,0.7575,0.7575
16998,0,50596,2,0.9122,0.9122
16998,1,1641181,2,0.9122,0.9122
16999,0,50601,2,0.8333,0.8333
16999,1,2072663,2,0.8333,0.8333
17000,0,312747,2,0.8411,0.8411
17000,1,1669839,2,0.8411,0.8411
17001,0,312755,2,0.9182,0.9182
17001,1,3745416,2,0.9182,0.9182
17002,0,574904,2,0.9083,0.9083
17002,1,2797519,2,0.9083,0.9083
17003,0,312763,2,0.6981,0.6981
17003,1,1720554,2,0.6981,0.6981
17004,0,705983,2,0.8586,0.8586
17004,1,3603923,2,0.8586,0.8586
17005,0,312769,2,0.952,0.952
17005,1,1581074,2,0.952,0.952
17006,0,312770,2,0.6573,0.6573
17006,1,4581826,2,0.6573,0.6573
17007,0,181704,2,0.9667,0.9667
17007,1,1446378,2,0.9667,0.9667
17008,0,443857,2,0.9727,0.9727
17008,1,1617362,2,0.9727,0.9727
17009,0,181715,2,0.6663,0.6663
17009,1,4694870,2,0.6663,0.6663
17010,0,443859,2,0.9743,0.9743
17010,1,1714750,2,0.9743,0.9743
17011,0,837080,2,0.8167,0.8167
17011,1,3407014,2,0.8167,0.8167
17012,0,181722,2,0.8638,0.8638
17012,1,3631099,2,0.8638,0.8638
17013,0,1361371,2,0.6578,0.6578
17013,1,4206799,2,0.6578,0.6578
17014,0,312794,2,0.8121,0.8121
17014,1,1801371,2,0.8121,0.8121
17015,0,1361377,2,0.6846,0.6846
17015,1,2081157,2,0.6846,0.6846
17016,0,1099234,2,0.6653,0.6653
17016,1,2024461,2,0.6653,0.6653
17017,0,181731,2,0.8881,0.8881
17017,1,3186517,2,0.8881,0.8881
17018,0,181732,2,0.8579,0.8579
17018,1,6015855,2,0.8579,0.8579
17019,0,181734,2,0.8791,0.8791
17019,1,1800472,2,0.8791,0.8791
17020,0,837096,2,0.7167,0.7167
17020,1,1781972,2,0.7167,0.7167
17021,0,1492458,2,0.6534,0.6534
17021,1,3909342,2,0.6534,0.6534
17022,0,1361387,2,0.7063,0.7063
17022,1,4628250,2,0.7063,0.7063
17023,0,968178,2,0.6546,0.6546
17023,1,4095938,2,0.6546,0.6546
17024,0,837110,2,0.7083,0.7083
17024,1,1747162,2,0.7083,0.7083
17025,0,443897,2,0.8993,0.8993
17025,1,1546590,2,0.8993,0.8993
17026,0,706042,2,0.9172,0.9172
17026,1,4194978,2,0.9172,0.9172
17027,0,312825,2,0.9228,0.9228
17027,1,3993872,2,0.9228,0.9228
17028,0,706046,2,0.9615,0.9615
17028,1,3662408,2,0.9615,0.9615
17029,0,1230334,2,0.6763,0.6763
17029,1,1794468,2,0.6763,0.6763
17030,0,2278913,2,0.6663,0.6663
17030,1,4527612,2,0.6663,0.6663
17031,0,1361413,2,0.6543,0.6543
17031,1,2405023,2,0.6543,0.6543
17032,0,1230346,2,0.6523,0.6523
17032,1,3946158,2,0.6523,0.6523
17033,0,312850,2,0.6667,0.6667
17033,1,4627997,2,0.6667,0.6667
17034,0,706068,2,0.85,0.85
17034,1,4981426,2,0.85,0.85
17035,0,1099284,2,0.6562,0.6562
17035,1,4916649,2,0.6562,0.6562
17036,0,968215,2,0.9441,0.9441
17036,1,3893918,2,0.9441,0.9441
17037,0,837145,2,0.8747,0.8747
17037,1,1945576,2,0.8747,0.8747
17038,0,1099290,2,0.8234,0.8234
17038,1,4627520,2,0.8234,0.8234
17039,0,706076,2,0.67,0.67
17039,1,4197338,2,0.67,0.67
17040,0,1099293,2,0.672,0.672
17040,1,3385420,2,0.672,0.672
17041,0,1754659,2,0.65,0.65
17041,1,2293067,2,0.65,0.65
17042,0,50727,2,0.8761,0.8761
17042,1,1392179,2,0.8761,0.8761
17043,0,1361450,2,0.6538,0.6538
17043,1,4408901,2,0.6538,0.6538
17044,0,968234,2,0.6773,0.6773
17044,1,1981897,2,0.6773,0.6773
17045,0,312876,2,0.9166,0.9166
17045,1,4029819,2,0.9166,0.9166
17046,0,968238,2,0.6586,0.6586
17046,1,4525764,2,0.6586,0.6586
17047,0,181808,2,0.7917,0.7917
17047,1,1763751,2,0.7917,0.7917
17048,0,443953,2,0.8498,0.8498
17048,1,4014328,2,0.8498,0.8498
17049,0,50741,2,0.7852,0.7852
17049,1,4119168,2,0.7852,0.7852
17050,0,181813,2,0.7333,0.7333
17050,1,4203819,2,0.7333,0.7333
17051,0,1230391,2,0.65,0.65
17051,1,1841690,2,0.65,0.65
17052,0,1230400,2,0.725,0.725
17052,1,1908743,2,0.725,0.725
17053,0,443975,2,0.7249,0.7249
17053,1,1462547,2,0.7249,0.7249
17054,0,443980,2,0.8,0.8
17054,1,4174072,2,0.8,0.8
17055,0,443985,2,0.8527,0.8527
17055,1,1780759,2,0.8527,0.8527
17056,0,4507223,2,0.675,0.675
17056,1,4926233,2,0.675,0.675
17057,0,968308,2,0.7933,0.7933
17057,1,1836896,2,0.7933,0.7933
17058,0,312948,2,0.8333,0.8333
17058,1,1392287,2,0.8333,0.8333
17059,0,4507255,2,0.65,0.65
17059,1,2052701,2,0.65,0.65
17060,0,575096,2,0.9025,0.9025
17060,1,3805490,2,0.9025,0.9025
17061,0,706169,2,0.82,0.82
17061,1,3703597,2,0.82,0.82
17062,0,706170,2,0.8417,0.8417
17062,1,1529531,2,0.8417,0.8417
17063,0,181888,2,0.6583,0.6583
17063,1,4832507,2,0.6583,0.6583
17064,0,181889,2,0.975,0.975
17064,1,2262670,2,0.975,0.975
17065,0,575107,2,0.7,0.7
17065,1,3045123,2,0.7,0.7
17066,0,50825,2,0.9961,0.9961
17066,1,1616716,2,0.9961,0.9961
17067,0,50827,2,0.6604,0.6604
17067,1,1897058,2,0.6604,0.6604
17068,0,4507276,2,0.65,0.65
17068,1,2161579,2,0.65,0.65
17069,0,1754763,2,0.6742,0.6742
17069,1,2224155,2,0.6742,0.6742
17070,0,312974,2,0.9103,0.9103
17070,1,1829270,2,0.9103,0.9103
17071,0,1230481,2,0.6882,0.6882
17071,1,4235701,2,0.6882,0.6882
17072,0,181912,2,0.9226,0.9226
17072,1,1993053,2,0.9226,0.9226
17073,0,50841,2,0.9285,0.9285
17073,1,4008406,2,0.9285,0.9285
17074,0,706209,2,0.825,0.825
17074,1,1912437,2,0.825,0.825
17075,0,2410148,2,0.6673,0.6673
17075,1,4710037,2,0.6673,0.6673
17076,0,313001,2,0.8717,0.8717
17076,1,1947881,2,0.8717,0.8717
17077,0,1361580,2,0.6567,0.6567
17077,1,3990427,2,0.6567,0.6567
17078,0,313005,2,0.9492,0.9492
17078,1,1583173,2,0.9492,0.9492
17079,0,2016951,2,0.6528,0.6528
17079,1,4042457,2,0.6528,0.6528
17080,0,1099447,2,0.6583,0.6583
17080,1,4089269,2,0.6583,0.6583
17081,0,1361595,2,0.65,0.65
17081,1,4048649,2,0.65,0.65
17082,0,968382,2,0.695,0.695
17082,1,1904411,2,0.695,0.695
17083,0,50882,2,0.8417,0.8417
17083,1,1448181,2,0.8417,0.8417
17084,0,1099461,2,0.6572,0.6572
17084,1,1415970,2,0.6572,0.6572
17085,0,837318,2,0.8804,0.8804
17085,1,4021893,2,0.8804,0.8804
17086,0,575176,2,0.8528,0.8528
17086,1,4454729,2,0.8528,0.8528
17087,0,1230537,2,0.6667,0.6667
17087,1,1580444,2,0.6667,0.6667
17088,0,837321,2,0.875,0.875
17088,1,1627097,2,0.875,0.875
17089,0,837323,2,0.9631,0.9631
17089,1,1545870,2,0.9631,0.9631
17090,0,1623757,2,0.65,0.65
17090,1,1847212,2,0.65,0.65
17091,0,4507348,2,0.6968,0.6968
17091,1,4464343,2,0.6968,0.6968
17092,0,575189,2,0.9319,0.9319
17092,1,6790333,2,0.9319,0.9319
17093,0,837335,2,0.974,0.974
17093,1,3832085,2,0.974,0.974
17094,0,313047,2,0.8111,0.8111
17094,1,4426551,2,0.8111,0.8111
17095,0,1361626,2,0.6947,0.6947
17095,1,4117124,2,0.6947,0.6947
17096,0,1623780,2,0.6749,0.6749
17096,1,4372703,2,0.6749,0.6749
17097,0,181989,2,0.8784,0.8784
17097,1,4087670,2,0.8784,0.8784
17098,0,1230565,2,0.6559,0.6559
17098,1,1514032,2,0.6559,0.6559
17099,0,50919,2,0.8479,0.8479
17099,1,5853467,2,0.8479,0.8479
17100,0,706284,2,0.8993,0.8993
17100,1,2075002,2,0.8993,0.8993
17101,0,1230572,2,0.6508,0.6508
17101,1,4187768,2,0.6508,0.6508
17102,0,2803444,2,0.6545,0.6545
17102,1,3474859,2,0.6545,0.6545
17103,0,706295,2,0.8714,0.8714
17103,1,1978467,2,0.8714,0.8714
17104,0,50938,2,0.99,0.99
17104,1,1653140,2,0.99,0.99
17105,0,2410236,2,0.65,0.65
17105,1,4812090,2,0.65,0.65
17106,0,1099528,2,0.6559,0.6559
17106,1,4638500,2,0.6559,0.6559
17107,0,182026,2,0.8376,0.8376
17107,1,4419693,2,0.8376,0.8376
17108,0,182031,2,0.8605,0.8605
17108,1,1371803,2,0.8605,0.8605
17109,0,1361681,2,0.6667,0.6667
17109,1,4144519,2,0.6667,0.6667
17110,0,50967,2,0.8167,0.8167
17110,1,3525977,2,0.8167,0.8167
17111,0,1230623,2,0.6514,0.6514
17111,1,2150522,2,0.6514,0.6514
17112,0,1230634,2,0.65,0.65
17112,1,4371026,2,0.65,0.65
17113,0,706346,2,0.9287,0.9287
17113,1,3840590,2,0.9287,0.9287
17114,0,706349,2,0.9143,0.9143
17114,1,1596686,2,0.9143,0.9143
17115,0,706350,2,0.6965,0.6965
17115,1,4520840,2,0.6965,0.6965
17116,0,1361712,2,0.65,0.65
17116,1,1784776,2,0.65,0.65
17117,0,4507444,2,0.6532,0.6532
17117,1,4789592,2,0.6532,0.6532
17118,0,1099577,2,0.6557,0.6557
17118,1,1848009,2,0.6557,0.6557
17119,0,706364,2,0.8914,0.8914
17119,1,3571502,2,0.8914,0.8914
17120,0,2410304,2,0.6741,0.6741
17120,1,1919000,2,0.6741,0.6741
17121,0,1361729,2,0.6591,0.6591
17121,1,4764499,2,0.6591,0.6591
17122,0,313160,2,0.942,0.942
17122,1,1822461,2,0.942,0.942
17123,0,51020,2,0.8574,0.8574
17123,1,4260095,2,0.8574,0.8574
17124,0,51028,2,0.875,0.875
17124,1,1912287,2,0.875,0.875
17125,0,1361753,2,0.7388,0.7388
17125,1,1619174,2,0.7388,0.7388
17126,0,1361759,2,0.6534,0.6534
17126,1,4582493,2,0.6534,0.6534
17127,0,51039,2,0.8158,0.8158
17127,1,3834853,2,0.8158,0.8158
17128,0,444258,2,0.88,0.88
17128,1,2163576,2,0.88,0.88
17129,0,575331,2,0.8855,0.8855
17129,1,1479647,2,0.8855,0.8855
17130,0,575337,2,0.8633,0.8633
17130,1,1887429,2,0.8633,0.8633
17131,0,1361775,2,0.6579,0.6579
17131,1,4029382,2,0.6579,0.6579
17132,0,1361778,2,0.6557,0.6557
17132,1,2260849,2,0.6557,0.6557
17133,0,575355,2,0.822,0.822
17133,1,1673130,2,0.822,0.822
17134,0,575356,2,0.8964,0.8964
17134,1,1743539,2,0.8964,0.8964
17135,0,313214,2,0.8833,0.8833
17135,1,6425639,2,0.8833,0.8833
17136,0,575361,2,0.8654,0.8654
17136,1,1641657,2,0.8654,0.8654
17137,0,1492871,2,0.7088,0.7088
17137,1,4330222,2,0.7088,0.7088
17138,0,575368,2,0.75,0.75
17138,1,3329049,2,0.75,0.75
17139,0,3196817,2,0.6508,0.6508
17139,1,3132174,2,0.6508,0.6508
17140,0,444306,2,0.8667,0.8667
17140,1,4101136,2,0.8667,0.8667
17141,0,182162,2,0.8415,0.8415
17141,1,3787799,2,0.8415,0.8415
17142,0,706456,2,0.9407,0.9407
17142,1,3666944,2,0.9407,0.9407
17143,0,182180,2,0.9747,0.9747
17143,1,3731052,2,0.9747,0.9747
17144,0,182181,2,0.9663,0.9663
17144,1,3937835,2,0.9663,0.9663
17145,0,1099684,2,0.7038,0.7038
17145,1,1794846,2,0.7038,0.7038
17146,0,968637,2,0.7248,0.7248
17146,1,4290841,2,0.7248,0.7248
17147,0,1755072,2,0.6605,0.6605
17147,1,1978953,2,0.6605,0.6605
17148,0,313281,2,0.8262,0.8262
17148,1,1458938,2,0.8262,0.8262
17149,0,968642,2,0.6516,0.6516
17149,1,1848167,2,0.6516,0.6516
17150,0,182226,2,0.8333,0.8333
17150,1,3391943,2,0.8333,0.8333
17151,0,313299,2,0.8939,0.8939
17151,1,4525902,2,0.8939,0.8939
17152,0,706517,2,0.93,0.93
17152,1,3756633,2,0.93,0.93
17153,0,575446,2,0.8919,0.8919
17153,1,1848887,2,0.8919,0.8919
17154,0,182231,2,0.9165,0.9165
17154,1,1581226,2,0.9165,0.9165
17155,0,1230808,2,0.6501,0.6501
17155,1,1556977,2,0.6501,0.6501
17156,0,575449,2,0.975,0.975
17156,1,3342069,2,0.975,0.975
17157,0,575450,2,0.8157,0.8157
17157,1,3622908,2,0.8157,0.8157
17158,0,575451,2,0.8606,0.8606
17158,1,3941919,2,0.8606,0.8606
17159,0,182236,2,0.962,0.962
17159,1,1698587,2,0.962,0.962
17160,0,313308,2,0.8945,0.8945
17160,1,4312731,2,0.8945,0.8945
17161,0,1361883,2,0.6596,0.6596
17161,1,1521008,2,0.6596,0.6596
17162,0,706529,2,0.8454,0.8454
17162,1,1926292,2,0.8454,0.8454
17163,0,182243,2,0.7131,0.7131
17163,1,3872430,2,0.7131,0.7131
17164,0,182244,2,0.8404,0.8404
17164,1,3893240,2,0.8404,0.8404
17165,0,313316,2,0.9318,0.9318
17165,1,1892453,2,0.9318,0.9318
17166,0,1624036,2,0.65,0.65
17166,1,4350008,2,0.65,0.65
17167,0,182245,2,0.9,0.9
17167,1,4627316,2,0.9,0.9
17168,0,968682,2,0.655,0.655
17168,1,4147818,2,0.655,0.655
17169,0,1361904,2,0.6508,0.6508
17169,1,2301431,2,0.6508,0.6508
17170,0,51184,2,0.925,0.925
17170,1,1967968,2,0.925,0.925
17171,0,706548,2,0.9616,0.9616
17171,1,1417451,2,0.9616,0.9616
17172,0,182262,2,0.8472,0.8472
17172,1,4098530,2,0.8472,0.8472
17173,0,1361913,2,0.6652,0.6652
17173,1,4102253,2,0.6652,0.6652
17174,0,444410,2,0.8667,0.8667
17174,1,2024686,2,0.8667,0.8667
17175,0,1230844,2,0.7795,0.7795
17175,1,2216067,2,0.7795,0.7795
17176,0,1230845,2,0.6515,0.6515
17176,1,4855235,2,0.6515,0.6515
17177,0,968700,2,0.6667,0.6667
17177,1,1622161,2,0.6667,0.6667
17178,0,706561,2,0.7119,0.7119
17178,1,1438536,2,0.7119,0.7119
17179,0,575491,2,0.8719,0.8719
17179,1,1954069,2,0.8719,0.8719
17180,0,182278,2,0.9067,0.9067
17180,1,3484073,2,0.9067,0.9067
17181,0,1361928,2,0.65,0.65
17181,1,4420033,2,0.65,0.65
17182,0,1624076,2,0.6596,0.6596
17182,1,4436665,2,0.6596,0.6596
17183,0,968718,2,0.7,0.7
17183,1,1712238,2,0.7,0.7
17184,0,837649,2,0.8239,0.8239
17184,1,4207172,2,0.8239,0.8239
17185,0,444434,2,0.975,0.975
17185,1,3628474,2,0.975,0.975
17186,0,182294,2,0.938,0.938
17186,1,1393515,2,0.938,0.938
17187,0,968726,2,0.7144,0.7144
17187,1,1931259,2,0.7144,0.7144
17188,0,968727,2,0.6698,0.6698
17188,1,1707040,2,0.6698,0.6698
17189,0,444438,2,0.8612,0.8612
17189,1,3547944,2,0.8612,0.8612
17190,0,1755162,2,0.6894,0.6894
17190,1,4429597,2,0.6894,0.6894
17191,0,706600,2,0.8223,0.8223
17191,1,2103763,2,0.8223,0.8223
17192,0,837675,2,0.6656,0.6656
17192,1,4587492,2,0.6656,0.6656
17193,0,706608,2,0.9743,0.9743
17193,1,4178100,2,0.9743,0.9743
17194,0,182323,2,0.8833,0.8833
17194,1,4889409,2,0.8833,0.8833
17195,0,968763,2,0.65,0.65
17195,1,3834427,2,0.65,0.65
17196,0,1230909,2,0.6532,0.6532
17196,1,4526179,2,0.6532,0.6532
17197,0,706636,2,0.8477,0.8477
17197,1,3819436,2,0.8477,0.8477
17198,0,313423,2,0.8492,0.8492
17198,1,1864450,2,0.8492,0.8492
17199,0,1755219,2,0.6667,0.6667
17199,1,1967818,2,0.6667,0.6667
17200,0,313428,2,0.8879,0.8879
17200,1,3799999,2,0.8879,0.8879
17201,0,2279509,2,0.65,0.65
17201,1,4288963,2,0.65,0.65
17202,0,182358,2,0.9083,0.9083
17202,1,2180423,2,0.9083,0.9083
17203,0,1099860,2,0.6549,0.6549
17203,1,3002298,2,0.6549,0.6549
17204,0,182360,2,0.9462,0.9462
17204,1,1725980,2,0.9462,0.9462
17205,0,837729,2,0.6501,0.6501
17205,1,4508615,2,0.6501,0.6501
17206,0,1099875,2,0.7085,0.7085
17206,1,3828539,2,0.7085,0.7085
17207,0,575591,2,0.9592,0.9592
17207,1,4432745,2,0.9592,0.9592
17208,0,837737,2,0.8017,0.8017
17208,1,1760066,2,0.8017,0.8017
17209,0,444526,2,0.8907,0.8907
17209,1,2030935,2,0.8907,0.8907
17210,0,968815,2,0.7144,0.7144
17210,1,1602236,2,0.7144,0.7144
17211,0,313455,2,0.7854,0.7854
17211,1,1866962,2,0.7854,0.7854
17212,0,706673,2,0.9594,0.9594
17212,1,1669999,2,0.9594,0.9594
17213,0,837748,2,0.8616,0.8616
17213,1,1722323,2,0.8616,0.8616
17214,0,2017400,2,0.6582,0.6582
17214,1,4373273,2,0.6582,0.6582
17215,0,706685,2,0.9623,0.9623
17215,1,1372320,2,0.9623,0.9623
17216,0,182402,2,0.9075,0.9075
17216,1,1487718,2,0.9075,0.9075
17217,0,837764,2,0.6718,0.6718
17217,1,1748470,2,0.6718,0.6718
17218,0,182407,2,0.7996,0.7996
17218,1,3728486,2,0.7996,0.7996
17219,0,706697,2,0.9047,0.9047
17219,1,1475848,2,0.9047,0.9047
17220,0,1230986,2,0.6551,0.6551
17220,1,1870760,2,0.6551,0.6551
17221,0,1362061,2,0.6613,0.6613
17221,1,6932253,2,0.6613,0.6613
17222,0,706702,2,0.9901,0.9901
17222,1,1833363,2,0.9901,0.9901
17223,0,1624207,2,0.675,0.675
17223,1,4299937,2,0.675,0.675
17224,0,444560,2,0.9618,0.9618
17224,1,3382844,2,0.9618,0.9618
17225,0,182417,2,0.8992,0.8992
17225,1,3985126,2,0.8992,0.8992
17226,0,444562,2,0.8185,0.8185
17226,1,3768896,2,0.8185,0.8185
17227,0,1099923,2,0.7002,0.7002
17227,1,4064605,2,0.7002,0.7002
17228,0,1099920,2,0.6743,0.6743
17228,1,3987522,2,0.6743,0.6743
17229,0,1230999,2,0.6552,0.6552
17229,1,7220873,2,0.6552,0.6552
17230,0,1099929,2,0.7717,0.7717
17230,1,1790778,2,0.7717,0.7717
17231,0,837785,2,0.7699,0.7699
17231,1,4126093,2,0.7699,0.7699
17232,0,968857,2,0.6957,0.6957
17232,1,4220891,2,0.6957,0.6957
17233,0,1362075,2,0.6654,0.6654
17233,1,4631750,2,0.6654,0.6654
17234,0,706717,2,0.8651,0.8651
17234,1,4455605,2,0.8651,0.8651
17235,0,444575,2,0.8496,0.8496
17235,1,1657769,2,0.8496,0.8496
17236,0,837792,2,0.6579,0.6579
17236,1,4093046,2,0.6579,0.6579
17237,0,706720,2,0.9067,0.9067
17237,1,6213356,2,0.9067,0.9067
17238,0,444580,2,0.875,0.875
17238,1,3272698,2,0.875,0.875
17239,0,968869,2,0.9,0.9
17239,1,3890399,2,0.9,0.9
17240,0,837799,2,0.7613,0.7613
17240,1,4144434,2,0.7613,0.7613
17241,0,1099945,2,0.7849,0.7849
17241,1,1719740,2,0.7849,0.7849
17242,0,1099951,2,0.6791,0.6791
17242,1,4402894,2,0.6791,0.6791
17243,0,1231025,2,0.6509,0.6509
17243,1,1619310,2,0.6509,0.6509
17244,0,51393,2,0.7933,0.7933
17244,1,1728493,2,0.7933,0.7933
17245,0,837828,2,0.975,0.975
17245,1,1523144,2,0.975,0.975
17246,0,51397,2,0.7394,0.7394
17246,1,4177647,2,0.7394,0.7394
17247,0,968902,2,0.6622,0.6622
17247,1,2260663,2,0.6622,0.6622
17248,0,837831,2,0.9754,0.9754
17248,1,3774437,2,0.9754,0.9754
17249,0,968900,2,0.65,0.65
17249,1,1854720,2,0.65,0.65
17250,0,1099977,2,0.6917,0.6917
17250,1,4117789,2,0.6917,0.6917
17251,0,51403,2,0.8334,0.8334
17251,1,1955608,2,0.8334,0.8334
17252,0,1099980,2,0.6672,0.6672
17252,1,4453272,2,0.6672,0.6672
17253,0,1493199,2,0.65,0.65
17253,1,3916234,2,0.65,0.65
17254,0,1886416,2,0.6556,0.6556
17254,1,4150372,2,0.6556,0.6556
17255,0,1099985,2,0.7391,0.7391
17255,1,4060707,2,0.7391,0.7391
17256,0,182483,2,0.9083,0.9083
17256,1,4127512,2,0.9083,0.9083
17257,0,182492,2,0.9417,0.9417
17257,1,1777816,2,0.9417,0.9417
17258,0,968930,2,0.7215,0.7215
17258,1,1725699,2,0.7215,0.7215
17259,0,3066085,2,0.6517,0.6517
17259,1,2133074,2,0.6517,0.6517
17260,0,444647,2,0.8797,0.8797
17260,1,2115509,2,0.8797,0.8797
17261,0,1231084,2,0.6966,0.6966
17261,1,1445650,2,0.6966,0.6966
17262,0,2017517,2,0.6987,0.6987
17262,1,2196326,2,0.6987,0.6987
17263,0,706797,2,0.9292,0.9292
17263,1,1732228,2,0.9292,0.9292
17264,0,2017519,2,0.65,0.65
17264,1,2100217,2,0.65,0.65
17265,0,837878,2,0.9015,0.9015
17265,1,3355360,2,0.9015,0.9015
17266,0,575742,2,0.9759,0.9759
17266,1,3593006,2,0.9759,0.9759
17267,0,575743,2,0.894,0.894
17267,1,1764157,2,0.894,0.894
17268,0,837889,2,0.6605,0.6605
17268,1,4417650,2,0.6605,0.6605
17269,0,1100039,2,0.7567,0.7567
17269,1,4402543,2,0.7567,0.7567
17270,0,444680,2,0.9083,0.9083
17270,1,5002740,2,0.9083,0.9083
17271,0,51465,2,0.8874,0.8874
17271,1,1472368,2,0.8874,0.8874
17272,0,444682,2,0.6917,0.6917
17272,1,1415080,2,0.6917,0.6917
17273,0,706826,2,0.7468,0.7468
17273,1,3911152,2,0.7468,0.7468
17274,0,837900,2,0.6559,0.6559
17274,1,5367808,2,0.6559,0.6559
17275,0,837902,2,0.7461,0.7461
17275,1,4597953,2,0.7461,0.7461
17276,0,51479,2,0.7766,0.7766
17276,1,4562892,2,0.7766,0.7766
17277,0,1231127,2,0.7088,0.7088
17277,1,4069327,2,0.7088,0.7088
17278,0,1886497,2,0.65,0.65
17278,1,4021488,2,0.65,0.65
17279,0,1362217,2,0.6842,0.6842
17279,1,4096309,2,0.6842,0.6842
17280,0,1100076,2,0.6549,0.6549
17280,1,4054524,2,0.6549,0.6549
17281,0,1362223,2,0.6508,0.6508
17281,1,1533059,2,0.6508,0.6508
17282,0,969007,2,0.65,0.65
17282,1,4578601,2,0.65,0.65
17283,0,1362229,2,0.7086,0.7086
17283,1,3981684,2,0.7086,0.7086
17284,0,837942,2,0.844,0.844
17284,1,4065640,2,0.844,0.844
17285,0,444728,2,0.9045,0.9045
17285,1,3974002,2,0.9045,0.9045
17286,0,837946,2,0.7417,0.7417
17286,1,1984874,2,0.7417,0.7417
17287,0,1231163,2,0.8207,0.8207
17287,1,1874221,2,0.8207,0.8207
17288,0,1100094,2,0.7304,0.7304
17288,1,4533409,2,0.7304,0.7304
17289,0,444739,2,0.9101,0.9101
17289,1,4443212,2,0.9101,0.9101
17290,0,1100100,2,0.6833,0.6833
17290,1,4356269,2,0.6833,0.6833
17291,0,182600,2,0.85,0.85
17291,1,1630466,2,0.85,0.85
17292,0,1362250,2,0.6571,0.6571
17292,1,1590665,2,0.6571,0.6571
17293,0,1624395,2,0.6652,0.6652
17293,1,1827300,2,0.6652,0.6652
17294,0,706899,2,0.8699,0.8699
17294,1,4510920,2,0.8699,0.8699
17295,0,1624404,2,0.6535,0.6535
17295,1,4053075,2,0.6535,0.6535
17296,0,1100117,2,0.8,0.8
17296,1,2262331,2,0.8,0.8
17297,0,1362263,2,0.7126,0.7126
17297,1,4409184,2,0.7126,0.7126
17298,0,1493335,2,0.65,0.65
17298,1,3040219,2,0.65,0.65
17299,0,313693,2,0.8399,0.8399
17299,1,3784443,2,0.8399,0.8399
17300,0,313694,2,0.876,0.876
17300,1,4033619,2,0.876,0.876
17301,0,182623,2,0.9738,0.9738
17301,1,3672511,2,0.9738,0.9738
17302,0,837987,2,0.6519,0.6519
17302,1,3815321,2,0.6519,0.6519
